664	аах	ао	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#100.792#100.987
665	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#100.987#101.182
666	во	в	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#101.182#101.377
667	первых	первый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#101.377#101.572
668	так	так	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#101.572#101.767
669	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#101.767#101.962
670	про	про	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#101.962#102.157
671	подиум	подиум	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#102.157#102.355
672	у	у	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#102.657#102.896
673	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mam1989f-words#@mam1989f#102.896#103.135
674	там	там	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#103.135#103.374
675	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#103.374#103.615
676	у	у	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#103.967#104.18
677	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mam1989f-words#@mam1989f#104.18#104.393
678	там	там	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#104.393#104.606
679	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#104.606#104.819
680	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#104.819#105.032
681	очень	очень	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#105.032#105.245
682	четко	четко	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#105.245#105.458
683	видно	видно	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#105.458#105.671
684	кто	кто	PRON	_	Case=Nom	_	_	_	@mam1989f-words#@mam1989f#105.671#105.884
685	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#105.884#106.097
686	как	как	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#106.097#106.31
687	бы	бы	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#106.31#106.523
688	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#106.523#106.736
689	модный	модный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#106.736#106.953
690	кто	кто	PRON	_	Case=Nom	_	_	_	@mam1989f-words#@mam1989f#107.221#107.573
691	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#107.573#107.925
692	шьет	шьть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#107.925#108.277
693	а	а	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#108.552#108.783
694	кто	кто	PRON	_	Case=Nom	_	_	_	@mam1989f-words#@mam1989f#108.783#109.014
695	как	как	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#109.014#109.245
696	бы	бы	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#109.245#109.476
697	дизайнер	дизайнер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#109.476#109.707
698	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#110.286#110.674
699	и	и	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#110.674#111.062
700	победила	победить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#111.062#111.45
701	у	у	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#111.45#111.838
702	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mam1989f-words#@mam1989f#111.838#112.226
703	девочка	девочка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#112.226#112.616
704	девочка	девочка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#112.993#113.316
705	у	у	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#113.316#113.639
706	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mam1989f-words#@mam1989f#113.639#113.962
707	победила	победить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#113.962#114.285
708	которая	который	PRON	_	Case=Nom	_	_	_	@mam1989f-words#@mam1989f#114.285#114.608
709	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#114.608#114.931
710	училась	учиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mam1989f-words#@mam1989f#114.931#115.254
711	в	в	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#115.254#115.577
712	антверпене	антверпена	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#115.577#115.9
713	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#116.141#116.403
714	антверпенская	антверпенский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#116.403#116.665
715	школа	школа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#116.665#116.927
716	дизайна	дизайн	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#116.927#117.189
717	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#117.189#117.451
718	если	если	SCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#117.451#117.713
719	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@mam1989f-words#@mam1989f#117.713#117.975
720	слышал	слышать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#117.975#118.237
721	когда	когда	SCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#118.237#118.499
722	нибудь	нибудь	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#118.499#118.761
723	про	про	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#118.761#119.023
724	такое	такой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#119.023#119.293
725	антверпен	антверпен	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#121.226#121.499
726	же	же	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#121.499#121.772
727	считается	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@mam1989f-words#@mam1989f#121.772#122.045
728	одной	один	NUM	_	Case=Ins|Gender=Fem	_	_	_	@mam1989f-words#@mam1989f#122.045#122.318
729	из	из	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#122.318#122.591
730	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#122.591#122.864
731	мировых	мировой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#122.864#123.137
732	модных	модный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#123.137#123.41
733	столиц	столица	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#123.41#123.683
734	а	а	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#123.683#123.956
735	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#123.956#124.229
736	вот	вот	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#124.229#124.502
737	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#124.502#124.775
738	вот	вот	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#124.775#125.048
739	ма...	ма...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#125.514#125.893
740	маленькая	маленький	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#125.893#126.272
741	штучка	штучка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#126.272#126.652
742	да	да	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#127.039#127.302
743	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#127.302#127.565
744	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#127.565#127.828
745	почему	почему	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#127.828#128.091
746	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#128.091#128.354
747	потому	потому	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#128.354#128.617
748	что	что	SCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#128.617#128.88
749	там	там	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#128.88#129.143
750	аа	ао	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#129.143#129.406
751	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#129.406#129.669
752	учились	учиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mam1989f-words#@mam1989f#129.669#129.932
753	ээ	ээ	X	_	Foreign=Yes	_	_	_	@mam1989f-words#@mam1989f#129.932#130.195
754	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#130.195#130.458
755	практически	практически	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#130.458#130.726
756	самые	самый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#131.041#131.35
757	классные	классный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#131.35#131.659
758	передовые	передовой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#131.659#131.968
759	дизайнеры	дизайнер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#131.968#132.277
760	современности	современность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#132.277#132.586
761	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#132.586#132.895
762	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#132.895#133.204
763	дриса	дрис	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#133.204#133.513
764	ван	ванный	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#133.513#133.822
765	нотена	нотен	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#133.822#134.131
766	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#134.131#134.44
767	маржелы	маржел	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#134.44#134.749
768	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#134.749#135.058
769	там	там	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#135.058#135.367
770	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#135.367#135.676
771	берендонка	берендонка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#135.676#135.985
772	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#135.985#136.294
773	и	и	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#136.294#136.603
774	всяких	всякий	DET	_	Case=Gen|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#136.603#136.912
775	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#136.912#137.221
776	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#137.221#137.541
777	и	и	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#137.923#138.2
778	вот	вот	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#138.2#138.477
779	лизка	лизка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#138.477#138.754
780	заканчивала	заканчивать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#138.754#139.031
781	лизка	лизка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#139.031#139.308
782	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mam1989f-words#@mam1989f#139.308#139.585
783	ее	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@mam1989f-words#@mam1989f#139.585#139.862
784	называю	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#139.862#140.139
785	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#140.139#140.416
786	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#140.416#140.693
787	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#140.693#140.97
788	лизка	лизка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#140.97#141.247
789	победила	победить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#141.247#141.525
790	и	и	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#142.041#142.293
791	лизка	лизка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#142.293#142.545
792	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#142.545#142.797
793	заканчивала	заканчивать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#142.797#143.049
794	как	как	SCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#143.049#143.301
795	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#143.301#143.553
796	таки	таки	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#143.553#143.805
797	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#143.805#144.058
798	школу	школа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#144.329#144.554
799	дизайна	дизайн	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#144.554#144.779
800	и	и	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#144.779#145.004
801	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#145.004#145.229
802	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#145.229#145.454
803	у	у	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#145.454#145.679
804	нее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@mam1989f-words#@mam1989f#145.679#145.904
805	уже	уже	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#145.904#146.129
806	и	и	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#146.129#146.354
807	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#146.354#146.579
808	очень	очень	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#146.579#146.804
809	четкое	четкий	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#146.804#147.029
810	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#147.029#147.254
811	видение	видение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#147.254#147.479
812	понимание	понимание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#147.479#147.704
813	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#147.704#147.929
814	ну	ну	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#147.929#148.154
815	как	как	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#148.154#148.379
816	бы	бы	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#148.379#148.609
817	у	у	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#149.635#149.896
818	всех	весь	DET	_	Case=Gen|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#149.896#150.157
819	разный	разный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#150.157#150.418
820	уровень	уровень	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#150.418#150.679
821	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#150.679#150.94
822	подготовки	подготовка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#150.94#151.203
823	а	а	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#151.719#151.998
824	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#151.998#152.277
825	что	что	PRON	_	Case=Nom	_	_	_	@mam1989f-words#@mam1989f#152.277#152.556
826	касается	касаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@mam1989f-words#@mam1989f#152.556#152.835
827	российских	российский	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#152.835#153.114
828	ребят	ребята	NOUN	_	Animacy=Anim|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#153.114#153.393
829	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#153.393#153.672
830	у	у	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#153.672#153.951
831	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@mam1989f-words#@mam1989f#153.951#154.23
832	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#154.23#154.509
833	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#154.509#154.788
834	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#154.788#155.067
835	ээ	ээ	INTJ	_	_	_	_	_	@mam1989f-words#@mam1989f#155.067#155.346
836	откровенный	откровенный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#156.04#156.531
837	фарс	фарс	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#156.531#157.022
838	который	который	PRON	_	Case=Nom	_	_	_	@mam1989f-words#@mam1989f#157.022#157.513
839	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#157.513#158.006
840	э	эра	INTJ	_	_	_	_	_	@mam1989f-words#@mam1989f#158.481#158.763
841	когда	когда	SCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#158.763#159.045
842	в	в	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#159.045#159.327
843	инстаграме	инстаграма	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#159.327#159.609
844	любой	любой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#159.609#159.891
845	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#159.891#160.173
846	называет	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#160.173#160.455
847	себя	себя	PRON	_	Case=Acc	_	_	_	@mam1989f-words#@mam1989f#160.455#160.737
848	дизайнером	дизайнер	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#160.737#161.019
849	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#161.019#161.301
850	и	и	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#161.301#161.583
851	сшивает	сшивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#161.583#161.865
852	две	два	NUM	_	Case=Nom|Gender=Fem	_	_	_	@mam1989f-words#@mam1989f#161.865#162.147
853	тряпки	тряпка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#162.147#162.429
854	между	между	ADP	_	_	_	_	_	@mam1989f-words#@mam1989f#162.429#162.711
855	собой	себя	PRON	_	Case=Ins	_	_	_	@mam1989f-words#@mam1989f#162.711#162.993
856	и	и	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#162.993#163.275
857	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#163.275#163.557
858	тэ...	тэ...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#163.557#163.839
859	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#163.839#164.121
860	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#164.121#164.403
861	дизайны	дизайн	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#164.403#164.685
862	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#164.685#164.967
863	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#164.967#165.249
864	дизайн	дизайн	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#165.249#165.531
865	дизайн	дизайн	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#165.531#165.813
866	дизайн	дизайн	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#165.813#166.095
867	и	и	CCONJ	_	_	_	_	_	@mam1989f-words#@mam1989f#166.095#166.377
868	это	это	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#166.377#166.659
869	просто	просто	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#166.659#166.941
870	дерьмище	дерьмище	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#166.941#167.223
871	полное	полный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#167.223#167.505
872	вот	вот	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#179.099#179.278
873	вот	вот	PART	_	_	_	_	_	@mam1989f-words#@mam1989f#179.409#179.666
874	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#179.666#179.923
875	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#179.923#180.18
876	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#180.18#180.437
877	четкого	четкий	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#180.437#180.694
878	критерия	критерий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mam1989f-words#@mam1989f#180.694#180.951
879	/	/	PUNCT	_	_	_	_	_	@mam1989f-words#@mam1989f#180.951#181.208
880	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mam1989f-words#@mam1989f#181.208#181.465
881	там	там	ADV	_	Degree=Pos	_	_	_	@mam1989f-words#@mam1989f#181.465#181.722
882	десять	десять	NUM	_	Case=Nom	_	_	_	@mam1989f-words#@mam1989f#181.722#181.979
883	вопросов	вопрос	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mam1989f-words#@mam1989f#181.979#182.236
